date,player,tm,game,prop,line,rec,book,odds,ev,rank,in_top10,in_ev25,actual,result,units,real_odds
20260407,Rui Hachimura,LAL,OKC @ LAL,Points,16.5,UNDER,,-110,63.1,3,True,True,15,WIN,0.9091,False
20260407,Derik Queen,NO,UTAH @ NO,Rebounds,7.5,UNDER,,-110,62.5,4,True,True,12,LOSS,-1.0,False
20260407,Pelle Larsson,MIA,MIA @ TOR,Points,10.5,OVER,,-110,54.8,5,True,True,7,LOSS,-1.0,False
20260407,Derik Queen,NO,UTAH @ NO,Points,13.5,UNDER,,-110,54.2,6,True,True,17,LOSS,-1.0,False
20260407,Isaiah Hartenstein,OKC,OKC @ LAL,Points,7.5,UNDER,,-110,53.8,7,True,True,0,WIN,0.9091,False
20260407,Deandre Ayton,LAL,OKC @ LAL,Points,11.5,UNDER,,-110,53.0,8,True,True,3,WIN,0.9091,False
20260407,Naz Reid,MIN,MIN @ IND,Points,15.5,UNDER,,-110,52.3,9,True,True,17,LOSS,-1.0,False
20260407,Davion Mitchell,MIA,MIA @ TOR,Points,8.5,OVER,,-110,50.6,10,True,True,9,WIN,0.9091,False
20260407,Rui Hachimura,LAL,OKC @ LAL,Rebounds,4.5,UNDER,,-110,50.2,11,False,True,5,LOSS,-1.0,False
20260407,Saddiq Bey,NO,UTAH @ NO,Points,21.5,OVER,,-110,49.7,12,False,True,,VOID,0.0,False
20260407,Mike Conley,MIN,MIN @ IND,Points,6.5,UNDER,,-110,49.4,13,False,True,8,LOSS,-1.0,False
20260407,Leonard Miller,CHI,CHI @ WSH,Rebounds,8.5,UNDER,,-110,48.9,14,False,True,8,WIN,0.9091,False
20260407,Yves Missi,NO,UTAH @ NO,Points,8.5,UNDER,,-110,48.9,15,False,True,,VOID,0.0,False
20260407,Guerschon Yabusele,CHI,CHI @ WSH,Rebounds,7.5,UNDER,,-110,48.3,16,False,True,6,WIN,0.9091,False
20260407,Tre Jones,CHI,CHI @ WSH,Points,18.5,OVER,,-110,48.1,17,False,True,20,WIN,0.9091,False
20260407,Leonard Miller,CHI,CHI @ WSH,Points,17.5,UNDER,,-110,46.8,18,False,True,13,WIN,0.9091,False
20260407,Jaime Jaquez Jr.,MIA,MIA @ TOR,Points,11.5,OVER,,-110,45.7,19,False,True,8,LOSS,-1.0,False
20260407,Nique Clifford,SAC,SAC @ GS,Rebounds,5.5,OVER,,-110,45.4,20,False,True,6,WIN,0.9091,False
20260407,Max Christie,DAL,DAL @ LAC,Points,11.5,UNDER,,-110,41.5,21,False,True,12,LOSS,-1.0,False
20260407,RJ Barrett,TOR,MIA @ TOR,Rebounds,6.5,UNDER,,-110,40.5,22,False,True,8,LOSS,-1.0,False
20260407,Quenton Jackson,IND,MIN @ IND,Points,13.5,UNDER,,-110,40.5,23,False,True,9,WIN,0.9091,False
20260407,Chet Holmgren,OKC,OKC @ LAL,Rebounds,8.5,UNDER,,-110,40.4,24,False,True,10,LOSS,-1.0,False
20260407,Luke Kennard,LAL,OKC @ LAL,Rebounds,4.5,UNDER,,-110,39.1,25,False,True,2,WIN,0.9091,False
20260407,Chet Holmgren,OKC,OKC @ LAL,Points,15.5,UNDER,,-110,38.3,26,False,True,15,WIN,0.9091,False
20260407,Kristaps Porzingis,GS,SAC @ GS,Rebounds,5.5,UNDER,,-110,38.1,27,False,True,,VOID,0.0,False
20260407,Kristaps Porzingis,GS,SAC @ GS,Points,19.5,UNDER,,-110,37.0,28,False,True,,VOID,0.0,False
20260407,Derrick Jones Jr.,LAC,DAL @ LAC,Rebounds,3.5,OVER,,-110,37.0,29,False,True,10,WIN,0.9091,False
20260407,Derrick White,BOS,CHA @ BOS,Rebounds,3.5,OVER,,-110,35.6,30,False,True,2,LOSS,-1.0,False
20260407,Cooper Flagg,DAL,DAL @ LAC,Points,27.5,UNDER,,-110,35.2,31,False,True,25,WIN,0.9091,False
20260407,Amen Thompson,HOU,HOU @ PHX,Points,16.5,OVER,,-110,35.1,32,False,True,22,WIN,0.9091,False
20260407,Kobe Brown,IND,MIN @ IND,Points,10.5,OVER,,-110,35.1,33,False,True,2,LOSS,-1.0,False
20260407,Isaiah Hartenstein,OKC,OKC @ LAL,Rebounds,8.5,UNDER,,-110,33.7,34,False,True,5,WIN,0.9091,False
20260407,Luguentz Dort,OKC,OKC @ LAL,Points,6.5,UNDER,,-110,32.6,35,False,True,8,LOSS,-1.0,False
20260407,Nolan Traore,BKN,MIL @ BKN,Points,14.5,UNDER,,-110,32.3,36,False,True,5,WIN,0.9091,False
20260407,Scottie Barnes,TOR,MIA @ TOR,Rebounds,7.5,UNDER,,-110,31.6,37,False,True,8,LOSS,-1.0,False
20260407,Ajay Mitchell,OKC,OKC @ LAL,Rebounds,2.5,UNDER,,-110,31.5,38,False,True,3,LOSS,-1.0,False
20260407,Jake LaRavia,LAL,OKC @ LAL,Rebounds,5.5,UNDER,,-110,31.5,39,False,True,7,LOSS,-1.0,False
20260407,Saddiq Bey,NO,UTAH @ NO,Rebounds,5.5,OVER,,-110,31.2,40,False,True,,VOID,0.0,False
20260407,Devin Booker,PHX,HOU @ PHX,Rebounds,3.5,UNDER,,-110,31.1,41,False,True,4,LOSS,-1.0,False
20260407,Dillon Brooks,PHX,HOU @ PHX,Rebounds,3.5,OVER,,-110,30.9,42,False,True,3,LOSS,-1.0,False
20260407,Deandre Ayton,LAL,OKC @ LAL,Rebounds,7.5,UNDER,,-110,29.1,43,False,True,3,WIN,0.9091,False
20260407,Royce O'Neale,PHX,HOU @ PHX,Rebounds,3.5,OVER,,-110,29.0,44,False,True,2,LOSS,-1.0,False
20260407,Jeremiah Fears,NO,UTAH @ NO,Rebounds,4.5,UNDER,,-110,28.5,45,False,True,5,LOSS,-1.0,False
20260407,Jakob Poeltl,TOR,MIA @ TOR,Rebounds,7.5,UNDER,,-110,28.2,46,False,True,6,WIN,0.9091,False
20260407,Jayson Tatum,BOS,CHA @ BOS,Points,22.5,UNDER,,-110,27.8,47,False,True,23,LOSS,-1.0,False
20260407,Bones Hyland,MIN,MIN @ IND,Rebounds,2.5,UNDER,,-110,27.8,48,False,True,4,LOSS,-1.0,False
20260407,Cason Wallace,OKC,OKC @ LAL,Points,7.5,UNDER,,-110,27.2,49,False,True,5,WIN,0.9091,False
20260407,Micah Potter,IND,MIN @ IND,Points,9.5,UNDER,,-110,26.8,50,False,True,11,LOSS,-1.0,False
20260408,Max Strus,CLE,ATL @ CLE,Rebounds,4.5,OVER,,-110,65.9,1,True,True,2,LOSS,-1.0,False
20260408,Scoot Henderson,POR,POR @ SA,Points,14.5,OVER,,-110,57.5,2,True,True,20,WIN,0.9091,False
20260408,Bruce Brown,DEN,MEM @ DEN,Rebounds,4.5,UNDER,,-110,56.2,3,True,True,7,LOSS,-1.0,False
20260408,Sam Merrill,CLE,ATL @ CLE,Points,9.5,OVER,,-110,53.6,4,True,True,6,LOSS,-1.0,False
20260408,Bruce Brown,DEN,MEM @ DEN,Points,8.5,UNDER,,-110,49.1,5,True,True,13,LOSS,-1.0,False
20260408,Cooper Flagg,DAL,DAL @ PHX,Points,28.5,UNDER,,-110,47.8,6,True,True,11,WIN,0.9091,False
20260408,Jarrett Allen,CLE,ATL @ CLE,Points,14.5,OVER,,-110,43.6,7,True,True,16,WIN,0.9091,False
20260408,Luke Kornet,SA,POR @ SA,Rebounds,7.5,UNDER,,-110,41.0,8,True,True,5,WIN,0.9091,False
20260408,Donovan Mitchell,CLE,ATL @ CLE,Rebounds,4.5,OVER,,-110,40.2,9,True,True,7,WIN,0.9091,False
20260408,Evan Mobley,CLE,ATL @ CLE,Rebounds,8.5,OVER,,-110,37.2,10,True,True,19,WIN,0.9091,False
20260408,James Harden,CLE,ATL @ CLE,Rebounds,4.5,OVER,,-110,36.9,11,False,True,5,WIN,0.9091,False
20260408,Tim Hardaway Jr.,DEN,MEM @ DEN,Points,11.5,UNDER,,-110,35.8,12,False,True,13,LOSS,-1.0,False
20260408,Kawhi Leonard,LAC,OKC @ LAC,Points,25.5,OVER,,-110,35.7,13,False,True,20,LOSS,-1.0,False
20260408,Nickeil Alexander-Walker,ATL,ATL @ CLE,Points,20.5,OVER,,-110,35.7,14,False,True,25,WIN,0.9091,False
20260408,Deni Avdija,POR,POR @ SA,Points,25.5,OVER,,-110,35.0,15,False,True,29,WIN,0.9091,False
20260408,James Harden,CLE,ATL @ CLE,Points,19.5,OVER,,-110,34.3,16,False,True,21,WIN,0.9091,False
20260408,Luke Kornet,SA,POR @ SA,Points,8.5,UNDER,,-110,34.3,17,False,True,10,LOSS,-1.0,False
20260408,Evan Mobley,CLE,ATL @ CLE,Points,17.5,OVER,,-110,34.2,18,False,True,22,WIN,0.9091,False
20260408,Nikola Jokic,DEN,MEM @ DEN,Points,24.5,UNDER,,-110,33.4,19,False,True,14,WIN,0.9091,False
20260408,Wendell Carter Jr.,ORL,MIN @ ORL,Rebounds,7.5,UNDER,,-110,31.6,20,False,True,7,WIN,0.9091,False
20260408,Aaron Gordon,DEN,MEM @ DEN,Rebounds,5.5,UNDER,,-110,30.8,21,False,True,2,WIN,0.9091,False
20260408,Jordan Miller,LAC,OKC @ LAC,Rebounds,3.5,UNDER,,-110,30.0,22,False,True,3,WIN,0.9091,False
20260408,Tim Hardaway Jr.,DEN,MEM @ DEN,Rebounds,2.5,UNDER,,-110,29.7,23,False,True,4,LOSS,-1.0,False
20260408,Onyeka Okongwu,ATL,ATL @ CLE,Rebounds,8.5,UNDER,,-110,28.8,24,False,True,5,WIN,0.9091,False
20260408,Onyeka Okongwu,ATL,ATL @ CLE,Points,14.5,UNDER,,-110,28.3,25,False,True,18,LOSS,-1.0,False
20260408,Jarrett Allen,CLE,ATL @ CLE,Rebounds,8.5,OVER,,-110,28.2,26,False,True,8,LOSS,-1.0,False
20260408,Jalen Williams,OKC,OKC @ LAC,Rebounds,4.5,UNDER,,-110,28.2,27,False,True,6,LOSS,-1.0,False
20260408,Tristan da Silva,ORL,MIN @ ORL,Points,8.5,OVER,,-110,27.4,28,False,True,12,WIN,0.9091,False
20260408,Dyson Daniels,ATL,ATL @ CLE,Points,11.5,OVER,,-110,26.4,29,False,True,12,WIN,0.9091,False
20260408,Matisse Thybulle,POR,POR @ SA,Rebounds,2.5,UNDER,,-110,25.3,30,False,True,0,WIN,0.9091,False
20260409,Quentin Grimes,PHI,PHI @ HOU,Points,9.5,OVER,,-110,56.8,1,True,True,20,WIN,0.9091,False
20260409,Pelle Larsson,MIA,MIA @ TOR,Points,10.5,OVER,,-110,56.8,2,True,True,10,LOSS,-1.0,False
20260409,Jake LaRavia,LAL,LAL @ GS,Points,11.5,UNDER,,-110,54.0,3,True,True,16,LOSS,-1.0,False
20260409,Rui Hachimura,LAL,LAL @ GS,Points,15.5,UNDER,,-110,48.3,4,True,True,12,WIN,0.9091,False
20260409,Luke Kennard,LAL,LAL @ GS,Points,14.5,UNDER,,-110,43.8,5,True,True,14,WIN,0.9091,False
20260409,Quentin Grimes,PHI,PHI @ HOU,Rebounds,2.5,OVER,,-110,43.6,6,True,True,2,LOSS,-1.0,False
20260409,Scottie Barnes,TOR,MIA @ TOR,Rebounds,7.5,UNDER,,-110,40.5,7,True,True,4,WIN,0.9091,False
20260409,Kelly Oubre Jr.,PHI,PHI @ HOU,Rebounds,4.5,OVER,,-110,40.0,8,True,True,4,LOSS,-1.0,False
20260409,Derrick White,BOS,BOS @ NY,Rebounds,3.5,OVER,,-110,37.4,9,True,True,3,LOSS,-1.0,False
20260409,Rui Hachimura,LAL,LAL @ GS,Rebounds,4.5,UNDER,,-110,36.0,10,True,True,2,WIN,0.9091,False
20260409,Sandro Mamukelashvili,TOR,MIA @ TOR,Points,9.5,OVER,,-110,35.5,11,False,True,5,LOSS,-1.0,False
20260409,Davion Mitchell,MIA,MIA @ TOR,Points,8.5,OVER,,-110,35.4,12,False,True,15,WIN,0.9091,False
20260409,VJ Edgecombe,PHI,PHI @ HOU,Points,15.5,OVER,,-110,32.7,13,False,True,20,WIN,0.9091,False
20260409,Jaime Jaquez Jr.,MIA,MIA @ TOR,Points,11.5,OVER,,-110,30.7,14,False,True,15,WIN,0.9091,False
20260409,Brandon Ingram,TOR,MIA @ TOR,Points,20.5,UNDER,,-110,30.4,15,False,True,38,LOSS,-1.0,False
20260409,Andre Drummond,PHI,PHI @ HOU,Points,6.5,UNDER,,-110,28.3,16,False,True,5,WIN,0.9091,False
20260409,Sam Hauser,BOS,BOS @ NY,Points,8.5,UNDER,,-110,27.9,17,False,True,6,WIN,0.9091,False
20260409,Dominick Barlow,PHI,PHI @ HOU,Rebounds,3.5,OVER,,-110,27.3,18,False,True,8,WIN,0.9091,False
20260409,LeBron James,LAL,LAL @ GS,Points,25.5,UNDER,,-110,26.2,19,False,True,26,LOSS,-1.0,False
20260409,Jayson Tatum,BOS,BOS @ NY,Points,25.5,UNDER,,-110,26.0,20,False,True,24,WIN,0.9091,False
20260409,Kelly Oubre Jr.,PHI,PHI @ HOU,Points,13.5,OVER,,-110,25.7,21,False,True,16,WIN,0.9091,False
20260409,Tyler Herro,MIA,MIA @ TOR,Points,20.5,OVER,,-110,25.6,22,False,True,15,LOSS,-1.0,False
20260409,Mikal Bridges,NY,BOS @ NY,Points,12.5,UNDER,,-110,25.4,23,False,True,10,WIN,0.9091,False
20260409,RJ Barrett,TOR,MIA @ TOR,Rebounds,5.5,UNDER,,-110,25.3,24,False,True,6,LOSS,-1.0,False
20260409,Scottie Barnes,TOR,MIA @ TOR,Points,17.5,UNDER,,-110,25.3,25,False,True,13,WIN,0.9091,False
20260410,Aaron Wiggins,OKC,OKC @ DEN,Points,21.5,UNDER,,-110,86.2,1,True,True,13,WIN,0.9091,False
20260410,Scoot Henderson,POR,LAC @ POR,Points,14.5,OVER,,-110,72.1,2,True,True,9,LOSS,-1.0,False
20260410,Jared McCain,OKC,OKC @ DEN,Points,21.5,UNDER,,-110,71.1,3,True,True,15,WIN,0.9091,False
20260410,Evan Mobley,CLE,CLE @ ATL,Rebounds,9.5,OVER,,-110,62.7,4,True,True,6,LOSS,-1.0,False
20260410,Evan Mobley,CLE,CLE @ ATL,Points,18.5,OVER,,-110,54.7,5,True,True,10,LOSS,-1.0,False
20260410,Paul George,PHI,PHI @ IND,Rebounds,5.5,UNDER,,-110,54.2,6,True,True,5,WIN,0.9091,False
20260410,James Harden,CLE,CLE @ ATL,Rebounds,4.5,OVER,,-110,53.0,7,True,True,0,LOSS,-1.0,False
20260410,Max Strus,CLE,CLE @ ATL,Rebounds,4.5,OVER,,-110,51.5,8,True,True,4,LOSS,-1.0,False
20260410,Cooper Flagg,DAL,DAL @ SA,Points,25.5,UNDER,,-110,50.1,9,True,True,33,LOSS,-1.0,False
20260410,Kevin Durant,HOU,MIN @ HOU,Points,26.5,UNDER,,-110,48.0,10,True,True,33,LOSS,-1.0,False
20260410,Deni Avdija,POR,LAC @ POR,Points,25.5,OVER,,-110,43.3,11,False,True,35,WIN,0.9091,False
20260410,Karl-Anthony Towns,NY,TOR @ NY,Points,18.5,OVER,,-110,41.9,12,False,True,22,WIN,0.9091,False
20260410,James Harden,CLE,CLE @ ATL,Points,21.5,OVER,,-110,40.6,13,False,True,20,LOSS,-1.0,False
20260410,Darius Garland,LAC,LAC @ POR,Points,19.5,OVER,,-110,40.2,14,False,True,16,LOSS,-1.0,False
20260410,Paul George,PHI,PHI @ IND,Points,20.5,UNDER,,-110,39.9,15,False,True,21,LOSS,-1.0,False
20260410,Bennedict Mathurin,LAC,LAC @ POR,Rebounds,4.5,OVER,,-110,38.5,16,False,True,0,LOSS,-1.0,False
20260410,Wendell Carter Jr.,ORL,ORL @ CHI,Rebounds,7.5,UNDER,,-110,37.6,17,False,True,6,WIN,0.9091,False
20260410,Jakob Poeltl,TOR,TOR @ NY,Rebounds,7.5,UNDER,,-110,37.5,18,False,True,3,WIN,0.9091,False
20260410,Robert Williams III,POR,LAC @ POR,Rebounds,6.5,OVER,,-110,37.4,19,False,True,10,WIN,0.9091,False
20260410,Nikola Jokic,DEN,OKC @ DEN,Points,23.5,UNDER,,-110,35.5,20,False,True,,VOID,0.0,False
20260410,Onyeka Okongwu,ATL,CLE @ ATL,Rebounds,8.5,UNDER,,-110,34.9,21,False,True,5,WIN,0.9091,False
20260410,Tyrese Maxey,PHI,PHI @ IND,Points,29.5,UNDER,,-110,34.1,22,False,True,32,LOSS,-1.0,False
20260410,Tyrese Maxey,PHI,PHI @ IND,Rebounds,3.5,UNDER,,-110,33.7,23,False,True,8,LOSS,-1.0,False
20260410,Derrick Jones Jr.,LAC,LAC @ POR,Rebounds,3.5,OVER,,-110,33.6,24,False,True,2,LOSS,-1.0,False
20260410,RJ Barrett,TOR,TOR @ NY,Points,18.5,OVER,,-110,32.5,25,False,True,,VOID,0.0,False
20260410,Jalen Suggs,ORL,ORL @ CHI,Points,14.5,UNDER,,-110,32.4,26,False,True,12,WIN,0.9091,False
20260410,Toumani Camara,POR,LAC @ POR,Points,13.5,OVER,,-110,30.4,27,False,True,5,LOSS,-1.0,False
20260410,Ja'Kobe Walter,TOR,TOR @ NY,Rebounds,3.5,OVER,,-110,29.7,28,False,True,2,LOSS,-1.0,False
20260410,John Collins,LAC,LAC @ POR,Points,11.5,OVER,,-110,29.4,29,False,True,0,LOSS,-1.0,False
20260410,Scoot Henderson,POR,LAC @ POR,Rebounds,2.5,OVER,,-110,28.3,30,False,True,1,LOSS,-1.0,False
20260410,Franz Wagner,ORL,ORL @ CHI,Points,16.5,UNDER,,-110,27.2,31,False,True,25,LOSS,-1.0,False
20260410,Kevin Durant,HOU,MIN @ HOU,Rebounds,5.5,UNDER,,-110,26.6,32,False,True,7,LOSS,-1.0,False
20260410,Jrue Holiday,POR,LAC @ POR,Points,17.5,OVER,,-110,25.6,33,False,True,9,LOSS,-1.0,False
20260410,Paolo Banchero,ORL,ORL @ CHI,Rebounds,8.5,UNDER,,-110,25.4,34,False,True,9,LOSS,-1.0,False
20260415,Gary Payton II,GS,GS @ LAC,Points,6.5,OVER,,-110,74.4,1,True,True,6,LOSS,-1.0,False
20260415,Brandin Podziemski,GS,GS @ LAC,Points,13.5,OVER,,-110,63.9,2,True,True,17,WIN,0.9091,False
20260415,Gui Santos,GS,GS @ LAC,Points,10.5,OVER,,-110,57.4,3,True,True,20,WIN,0.9091,False
20260415,Tristan da Silva,ORL,ORL @ PHI,Points,6.5,OVER,,-110,47.8,4,True,True,4,LOSS,-1.0,False
20260415,Gary Payton II,GS,GS @ LAC,Rebounds,3.5,OVER,,-110,40.7,5,True,True,3,LOSS,-1.0,False
20260415,Al Horford,GS,GS @ LAC,Points,5.5,OVER,,-110,38.2,6,True,True,14,WIN,0.9091,False
20260415,Wendell Carter Jr.,ORL,ORL @ PHI,Rebounds,7.5,UNDER,,-110,37.9,7,True,True,11,LOSS,-1.0,False
20260415,Draymond Green,GS,GS @ LAC,Rebounds,5.5,OVER,,-110,35.3,8,True,True,6,WIN,0.9091,False
20260415,De'Anthony Melton,GS,GS @ LAC,Rebounds,3.5,OVER,,-110,32.3,9,True,True,5,WIN,0.9091,False
20260415,Franz Wagner,ORL,ORL @ PHI,Rebounds,4.5,UNDER,,-110,29.3,10,True,True,4,WIN,0.9091,False
20260415,Stephen Curry,GS,GS @ LAC,Points,26.5,OVER,,-110,28.5,11,False,True,35,WIN,0.9091,False
20260415,Jalen Suggs,ORL,ORL @ PHI,Points,14.5,UNDER,,-110,25.8,12,False,True,4,WIN,0.9091,False
20260415,Bennedict Mathurin,LAC,GS @ LAC,Points,11.5,OVER,,-110,25.7,13,False,True,23,WIN,0.9091,False
20260417,Brandin Podziemski,GS,GS @ PHX,Points,14.5,OVER,,-110,67.4,1,True,True,23,WIN,0.9091,False
20260417,Gui Santos,GS,GS @ PHX,Points,12.5,OVER,,-110,53.6,2,True,True,9,LOSS,-1.0,False
20260417,Jamal Cain,ORL,CHA @ ORL,Points,3.5,OVER,,-110,51.1,3,True,True,9,WIN,0.9091,False
20260417,Grayson Allen,PHX,GS @ PHX,Points,9.5,OVER,,-110,35.7,4,True,True,,VOID,0.0,False
20260417,Devin Booker,PHX,GS @ PHX,Rebounds,4.5,UNDER,,-110,35.0,5,True,True,6,LOSS,-1.0,False
20260417,Stephen Curry,GS,GS @ PHX,Points,27.5,OVER,,-110,30.5,6,True,True,17,LOSS,-1.0,False
20260417,Coby White,CHA,CHA @ ORL,Rebounds,2.5,OVER,,-110,29.9,7,True,True,0,LOSS,-1.0,False
20260417,Jalen Suggs,ORL,CHA @ ORL,Points,14.5,UNDER,,-110,28.3,8,True,True,12,WIN,0.9091,False
20260417,Desmond Bane,ORL,CHA @ ORL,Points,20.5,UNDER,,-110,28.0,9,True,True,13,WIN,0.9091,False
20260417,Paolo Banchero,ORL,CHA @ ORL,Points,23.5,UNDER,,-110,27.5,10,True,True,25,LOSS,-1.0,False
20260418,Jabari Smith Jr.,HOU,HOU @ LAL,Points,14.5,OVER,,-110,64.8,1,True,True,16,WIN,0.9091,False
20260418,Cameron Johnson,DEN,MIN @ DEN,Points,11.5,OVER,,-110,60.7,2,True,True,12,WIN,0.9091,False
20260418,Bruce Brown,DEN,MIN @ DEN,Points,5.5,OVER,,-110,59.6,3,True,True,8,WIN,0.9091,False
20260418,Christian Braun,DEN,MIN @ DEN,Points,11.5,OVER,,-110,58.5,4,True,True,12,WIN,0.9091,False
20260418,Ja'Kobe Walter,TOR,TOR @ CLE,Points,7.5,OVER,,-110,54.3,5,True,True,7,LOSS,-1.0,False
20260418,Jarrett Allen,CLE,TOR @ CLE,Points,15.5,OVER,,-110,43.4,6,True,True,10,LOSS,-1.0,False
20260418,Tari Eason,HOU,HOU @ LAL,Rebounds,4.5,OVER,,-110,41.3,7,True,True,10,WIN,0.9091,False
20260418,Sandro Mamukelashvili,TOR,TOR @ CLE,Points,8.5,OVER,,-110,40.5,8,True,True,3,LOSS,-1.0,False
20260418,Jakob Poeltl,TOR,TOR @ CLE,Rebounds,7.5,UNDER,,-110,36.9,9,True,True,6,WIN,0.9091,False
20260418,Amen Thompson,HOU,HOU @ LAL,Points,18.5,OVER,,-110,35.6,10,True,True,17,LOSS,-1.0,False
20260418,Nikola Jokic,DEN,MIN @ DEN,Points,29.5,UNDER,,-110,34.1,11,False,True,25,WIN,0.9091,False
20260418,Scottie Barnes,TOR,TOR @ CLE,Rebounds,7.5,UNDER,,-110,33.8,12,False,True,1,WIN,0.9091,False
20260418,Rui Hachimura,LAL,HOU @ LAL,Points,13.5,UNDER,,-110,30.7,13,False,True,14,LOSS,-1.0,False
20260418,Max Strus,CLE,TOR @ CLE,Rebounds,3.5,OVER,,-110,29.6,14,False,True,3,LOSS,-1.0,False
20260418,RJ Barrett,TOR,TOR @ CLE,Rebounds,5.5,UNDER,,-110,29.3,15,False,True,2,WIN,0.9091,False
20260418,Mitchell Robinson,NY,ATL @ NY,Points,4.5,OVER,,-110,27.2,16,False,True,3,LOSS,-1.0,False
20260418,Marcus Smart,LAL,HOU @ LAL,Points,11.5,OVER,,-110,26.1,17,False,True,15,WIN,0.9091,False
20260419,Isaiah Hartenstein,OKC,PHX @ OKC,Points,7.5,UNDER,,-110,65.1,1,True,True,8,LOSS,-1.0,False
20260419,Dylan Harper,SA,POR @ SA,Points,8.5,OVER,,-110,64.8,2,True,True,6,LOSS,-1.0,False
20260419,Daniss Jenkins,DET,ORL @ DET,Points,6.5,OVER,,-110,59.5,3,True,True,6,LOSS,-1.0,False
20260419,Dylan Harper,SA,POR @ SA,Rebounds,2.5,OVER,,-110,59.4,4,True,True,4,WIN,0.9091,False
20260419,Shai Gilgeous-Alexander,OKC,PHX @ OKC,Points,30.5,UNDER,,-110,59.2,5,True,True,25,WIN,0.9091,False
20260419,Cade Cunningham,DET,ORL @ DET,Points,26.5,UNDER,,-110,53.2,6,True,True,39,LOSS,-1.0,False
20260419,Scoot Henderson,POR,POR @ SA,Points,9.5,OVER,,-110,52.9,7,True,True,18,WIN,0.9091,False
20260419,Luguentz Dort,OKC,PHX @ OKC,Rebounds,2.5,UNDER,,-110,49.7,8,True,True,2,WIN,0.9091,False
20260419,Alex Caruso,OKC,PHX @ OKC,Points,5.5,UNDER,,-110,49.5,9,True,True,2,WIN,0.9091,False
20260419,Tristan da Silva,ORL,ORL @ DET,Points,4.5,OVER,,-110,49.4,10,True,True,7,WIN,0.9091,False
20260419,Royce O'Neale,PHX,PHX @ OKC,Rebounds,3.5,UNDER,,-110,48.6,11,False,True,3,WIN,0.9091,False
20260419,Jalen Williams,OKC,PHX @ OKC,Rebounds,4.5,UNDER,,-110,46.5,12,False,True,7,LOSS,-1.0,False
20260419,Daniss Jenkins,DET,ORL @ DET,Rebounds,1.5,OVER,,-110,45.0,13,False,True,2,WIN,0.9091,False
20260419,Jerami Grant,POR,POR @ SA,Points,11.5,OVER,,-110,44.0,14,False,True,5,LOSS,-1.0,False
20260419,Toumani Camara,POR,POR @ SA,Rebounds,4.5,UNDER,,-110,42.9,15,False,True,2,WIN,0.9091,False
20260419,Chet Holmgren,OKC,PHX @ OKC,Rebounds,8.5,UNDER,,-110,41.5,16,False,True,7,WIN,0.9091,False
20260419,Shai Gilgeous-Alexander,OKC,PHX @ OKC,Rebounds,4.5,UNDER,,-110,41.0,17,False,True,4,WIN,0.9091,False
20260419,Jayson Tatum,BOS,PHI @ BOS,Points,23.5,UNDER,,-110,39.6,18,False,True,25,LOSS,-1.0,False
20260419,Keldon Johnson,SA,POR @ SA,Points,10.5,OVER,,-110,39.5,19,False,True,3,LOSS,-1.0,False
20260419,Jalen Williams,OKC,PHX @ OKC,Points,17.5,UNDER,,-110,39.4,20,False,True,22,LOSS,-1.0,False
20260419,Devin Booker,PHX,PHX @ OKC,Rebounds,3.5,UNDER,,-110,37.7,21,False,True,6,LOSS,-1.0,False
20260419,Shaedon Sharpe,POR,POR @ SA,Points,10.5,OVER,,-110,37.2,22,False,True,10,LOSS,-1.0,False
20260419,Luguentz Dort,OKC,PHX @ OKC,Points,6.5,UNDER,,-110,37.1,23,False,True,8,LOSS,-1.0,False
20260419,Mark Williams,PHX,PHX @ OKC,Rebounds,6.5,UNDER,,-110,36.8,24,False,True,,VOID,0.0,False
20260419,Andre Drummond,PHI,PHI @ BOS,Rebounds,9.5,UNDER,,-110,36.7,25,False,True,5,WIN,0.9091,False
20260419,Derrick White,BOS,PHI @ BOS,Points,13.5,UNDER,,-110,36.3,26,False,True,10,WIN,0.9091,False
20260419,Toumani Camara,POR,POR @ SA,Points,11.5,OVER,,-110,35.6,27,False,True,8,LOSS,-1.0,False
20260419,Jaylen Brown,BOS,PHI @ BOS,Rebounds,6.5,UNDER,,-110,33.4,28,False,True,4,WIN,0.9091,False
20260419,Paolo Banchero,ORL,ORL @ DET,Points,22.5,UNDER,,-110,33.2,29,False,True,23,LOSS,-1.0,False
20260419,Ajay Mitchell,OKC,PHX @ OKC,Rebounds,2.5,UNDER,,-110,31.9,30,False,True,5,LOSS,-1.0,False
20260419,Chet Holmgren,OKC,PHX @ OKC,Points,15.5,UNDER,,-110,31.4,31,False,True,16,LOSS,-1.0,False
20260419,Dillon Brooks,PHX,PHX @ OKC,Points,15.5,UNDER,,-110,30.2,32,False,True,18,LOSS,-1.0,False
20260419,Mark Williams,PHX,PHX @ OKC,Points,8.5,UNDER,,-110,30.1,33,False,True,,VOID,0.0,False
20260419,Isaiah Hartenstein,OKC,PHX @ OKC,Rebounds,7.5,UNDER,,-110,29.5,34,False,True,8,LOSS,-1.0,False
20260419,Desmond Bane,ORL,ORL @ DET,Points,19.5,UNDER,,-110,28.8,35,False,True,17,WIN,0.9091,False
20260419,Jordan Goodwin,PHX,PHX @ OKC,Points,8.5,UNDER,,-110,28.2,36,False,True,2,WIN,0.9091,False
